value,timestamp
0.94,1474715148887
1.013,1474715149889
0,1474715150886
0.946,1474715156892
1.016,1474715157881
0,1474715158893
1.012,1474715165914
0.999,1474715166924
0,1474715167915
1.019,1474715200971
1.011,1474715201949
0,1474715202973
0.941,1474715227033
1.013,1474715228016
0,1474715229023
0.94,1474715239022
1.013,1474715240020
0,1474715241013
1.019,1474715254105
1.018,1474715255021
0,1474715256023
0.94,1474715257019
1.011,1474715258035
0,1474715259022
0.94,1474715263034
1.012,1474715264025
0,1474715265025
0.94,1474715269021
1.012,1474715270051
0,1474715271046
1.018,1474715297075
1.013,1474715298093
0,1474715299061
1.013,1474715304087
0.94,1474715305076
0,1474715306094
1.017,1474715308092
1.016,1474715309078
0,1474715310087
1.016,1474715321078
1.012,1474715322100
0,1474715323085
1.013,1474715334104
1.012,1474715335089
0,1474715336104
0.934,1474715343094
0.94,1474715344118
0,1474715345104
0.94,1474715350116
0.938,1474715351108
0,1474715352184
0,1474715358174
0.94,1474715359200
1.012,1474715360263
0,1474715361178
0.945,1474715397217
1.016,1474715398206
0,1474715399206
0.945,1474715403201
0.938,1474715404204
0,1474715405202
0.946,1474715409208
0.938,1474715410203
0,1474715411208
0.946,1474715418258
0.94,1474715419207
0,1474715420212
0.468,1474715422209
0.462,1474715423208
0,1474715424211
0,1474715434213
0.946,1474715436213
0.94,1474715437213
0,1474715438220
0.95,1474715461220
0.938,1474715462227
0,1474715463230
0.951,1474715491242
0.939,1474715492232
0,1474715493234
0.945,1474715517259
0.938,1474715518256
0,1474715519254
0.944,1474715520253
0.939,1474715521257
0,1474715522255
0.94,1474715557267
0.951,1474715558271
0,1474715559269
0.946,1474715577281
0.951,1474715578281
0,1474715579291
0.951,1474715603289
0.946,1474715604291
0,1474715605289
0.462,1474715639314
0.464,1474715640302
0,1474715641313
0.462,1474715645318
0.465,1474715646305
0,1474715647310
0.941,1474715648306
0.946,1474715649315
0,1474715650325
0.94,1474715651350
0.944,1474715652335
0,1474715653343
0.945,1474715664335
0.952,1474715665351
0,1474715666338
0.94,1474715674345
0.938,1474715675361
0.944,1474715676341
0.94,1474715677352
0,1474715678337
0.462,1474715693411
0.464,1474715694424
0,1474715695413
0.946,1474715709424
0,1474715711421
0.467,1474715729450
1.424,1474715730443
0.94,1474715731458
0,1474715732439
0.467,1474715735498
0.465,1474715736443
0,1474715737462
0.95,1474715738444
